stamp,event,robot,role,x,y,raw
1779964653.516,pose,robot1,leader,0.7905,-0.3835,
1779964653.516,pose,robot2,follower,-0.1497,0.4992,
1779964653.551,pose,robot1,leader,0.7982,-0.3876,
1779964653.551,pose,robot2,follower,-0.1487,0.4905,
1779964653.586,pose,robot2,follower,-0.1475,0.4818,
1779964653.586,pose,robot1,leader,0.8059,-0.3917,
1779964653.587,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964653.5870392, ""target"": [1.2, -0.6], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964653.593,role,robot1,leader,0.8059,-0.3917,leader
1779964653.593,role,robot2,follower,-0.1475,0.4818,follower
1779964653.593,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": -0.6}, ""role"": ""leader"", ""x"": 0.8059492010546856, ""y"": -0.39168833511183343}, ""robot2"": {""last_goal"": {""x"": 0.09869376873035285, ""y"": -0.017803655768427573}, ""role"": ""follower"", ""x"": -0.1475277977673553, ""y"": 0.4817888505785599}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964653.5929346, ""target"": {""x"": 1.2, ""y"": -0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964653.622,pose,robot1,leader,0.8137,-0.3958,
1779964653.622,pose,robot2,follower,-0.1463,0.4731,
1779964653.656,pose,robot2,follower,-0.1450,0.4645,
1779964653.657,pose,robot1,leader,0.8214,-0.3999,
1779964653.691,pose,robot1,leader,0.8292,-0.4040,
1779964653.692,pose,robot2,follower,-0.1435,0.4558,
1779964653.727,pose,robot1,leader,0.8369,-0.4080,
1779964653.727,pose,robot2,follower,-0.1433,0.4546,
1779964653.761,pose,robot1,leader,0.8446,-0.4121,
1779964653.762,pose,robot2,follower,-0.1433,0.4546,
1779964653.796,pose,robot1,leader,0.8524,-0.4162,
1779964653.796,pose,robot2,follower,-0.1433,0.4546,
1779964653.832,pose,robot1,leader,0.8601,-0.4203,
1779964653.832,pose,robot2,follower,-0.1412,0.4461,
1779964653.867,pose,robot1,leader,0.8678,-0.4244,
1779964653.867,pose,robot2,follower,-0.1390,0.4377,
1779964653.902,pose,robot2,follower,-0.1366,0.4292,
