stamp,event,robot,role,x,y,raw
1779964635.914,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": 0.6}, ""role"": ""leader"", ""x"": 0.3632270789033326, ""y"": 0.15941284668337427}, ""robot2"": {""last_goal"": {""x"": -0.3446446075002906, ""y"": -0.2133037689753464}, ""role"": ""follower"", ""x"": -0.02127688160697406, ""y"": 0.904913578899858}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964635.913417, ""target"": {""x"": 1.2, ""y"": 0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964635.941,pose,robot2,follower,-0.0237,0.8965,
1779964635.941,pose,robot1,leader,0.3710,0.1634,
1779964635.976,pose,robot1,leader,0.3788,0.1675,
1779964635.976,pose,robot2,follower,-0.0261,0.8881,
1779964636.012,pose,robot1,leader,0.3865,0.1715,
1779964636.012,pose,robot2,follower,-0.0286,0.8797,
1779964636.046,pose,robot1,leader,0.3943,0.1755,
1779964636.046,pose,robot2,follower,-0.0311,0.8713,
1779964636.081,pose,robot2,follower,-0.0336,0.8629,
1779964636.081,pose,robot1,leader,0.4021,0.1795,
1779964636.116,pose,robot1,leader,0.4098,0.1836,
1779964636.116,pose,robot2,follower,-0.0361,0.8546,
1779964636.151,pose,robot2,follower,-0.0387,0.8462,
1779964636.151,pose,robot1,leader,0.4176,0.1876,
1779964636.186,pose,robot1,leader,0.4254,0.1917,
1779964636.186,pose,robot2,follower,-0.0412,0.8378,
1779964636.221,pose,robot2,follower,-0.0437,0.8294,
1779964636.221,pose,robot1,leader,0.4331,0.1957,
1779964636.256,pose,robot2,follower,-0.0462,0.8210,
1779964636.256,pose,robot1,leader,0.4409,0.1998,
1779964636.291,pose,robot1,leader,0.4486,0.2038,
1779964636.291,pose,robot2,follower,-0.0487,0.8126,
1779964636.326,pose,robot1,leader,0.4564,0.2079,
1779964636.326,pose,robot2,follower,-0.0511,0.8042,
1779964636.361,pose,robot1,leader,0.4641,0.2119,
1779964636.361,pose,robot2,follower,-0.0536,0.7959,
1779964636.396,pose,robot1,leader,0.4719,0.2160,
1779964636.396,pose,robot2,follower,-0.0561,0.7875,
1779964636.414,role,robot1,leader,0.4719,0.2160,leader
1779964636.414,role,robot2,follower,-0.0561,0.7875,follower
1779964636.414,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": 0.6}, ""role"": ""leader"", ""x"": 0.4718821023177964, ""y"": 0.21598399024765647}, ""robot2"": {""last_goal"": {""x"": -0.2357333592929906, ""y"": -0.157218848017747}, ""role"": ""follower"", ""x"": -0.05608846225598367, ""y"": 0.7874651078913391}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964636.4136078, ""target"": {""x"": 1.2, ""y"": 0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964636.432,pose,robot1,leader,0.4796,0.2200,
1779964636.432,pose,robot2,follower,-0.0586,0.7791,
1779964636.466,pose,robot1,leader,0.4874,0.2241,
1779964636.466,pose,robot2,follower,-0.0610,0.7707,
1779964636.501,pose,robot1,leader,0.4951,0.2282,
1779964636.501,pose,robot2,follower,-0.0635,0.7623,
1779964636.536,pose,robot1,leader,0.5029,0.2322,
1779964636.536,pose,robot2,follower,-0.0659,0.7539,
1779964636.571,pose,robot1,leader,0.5106,0.2363,
1779964636.571,pose,robot2,follower,-0.0683,0.7455,
1779964636.606,pose,robot1,leader,0.5184,0.2404,
1779964636.606,pose,robot2,follower,-0.0707,0.7370,
1779964636.641,pose,robot1,leader,0.5261,0.2444,
1779964636.641,pose,robot2,follower,-0.0730,0.7286,
1779964636.676,pose,robot1,leader,0.5339,0.2485,
1779964636.677,pose,robot2,follower,-0.0752,0.7201,
1779964636.711,pose,robot1,leader,0.5416,0.2526,
1779964636.712,pose,robot2,follower,-0.0774,0.7117,
1779964636.746,pose,robot2,follower,-0.0795,0.7032,
1779964636.746,pose,robot1,leader,0.5494,0.2567,
1779964636.781,pose,robot2,follower,-0.0816,0.6947,
1779964636.781,pose,robot1,leader,0.5571,0.2607,
1779964636.816,pose,robot2,follower,-0.0836,0.6862,
1779964636.816,pose,robot1,leader,0.5648,0.2648,
1779964636.851,pose,robot1,leader,0.5726,0.2689,
1779964636.851,pose,robot2,follower,-0.0856,0.6776,
1779964636.886,pose,robot1,leader,0.5803,0.2729,
1779964636.886,pose,robot2,follower,-0.0876,0.6691,
1779964636.906,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964636.9052484, ""target"": [1.2, 0.6], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964636.914,role,robot1,leader,0.5803,0.2729,leader
1779964636.914,role,robot2,follower,-0.0876,0.6691,follower
1779964636.914,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": 0.6}, ""role"": ""leader"", ""x"": 0.5803314161829046, ""y"": 0.27294881289532064}, ""robot2"": {""last_goal"": {""x"": -0.12717455789482668, ""y"": -0.10046154668823543}, ""role"": ""follower"", ""x"": -0.0876159294169334, ""y"": 0.6691194676102614}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964636.913416, ""target"": {""x"": 1.2, ""y"": 0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964636.921,pose,robot1,leader,0.5881,0.2770,
1779964636.921,pose,robot2,follower,-0.0896,0.6606,
1779964636.956,pose,robot1,leader,0.5958,0.2811,
1779964636.956,pose,robot2,follower,-0.0915,0.6520,
1779964636.991,pose,robot1,leader,0.6036,0.2852,
1779964636.991,pose,robot2,follower,-0.0933,0.6435,
1779964637.026,pose,robot1,leader,0.6113,0.2893,
1779964637.026,pose,robot2,follower,-0.0952,0.6349,
1779964637.061,pose,robot1,leader,0.6190,0.2933,
1779964637.061,pose,robot2,follower,-0.0969,0.6264,
1779964637.096,pose,robot2,follower,-0.0986,0.6178,
1779964637.096,pose,robot1,leader,0.6268,0.2974,
1779964637.131,pose,robot1,leader,0.6345,0.3015,
1779964637.131,pose,robot2,follower,-0.1002,0.6092,
1779964637.166,pose,robot2,follower,-0.1016,0.6005,
1779964637.166,pose,robot1,leader,0.6423,0.3056,
1779964637.201,pose,robot1,leader,0.6500,0.3097,
1779964637.202,pose,robot2,follower,-0.1030,0.5919,
1779964637.236,pose,robot2,follower,-0.1043,0.5833,
1779964637.236,pose,robot1,leader,0.6577,0.3137,
1779964637.271,pose,robot2,follower,-0.1055,0.5746,
1779964637.272,pose,robot1,leader,0.6655,0.3178,
1779964637.306,pose,robot1,leader,0.6732,0.3219,
1779964637.307,pose,robot2,follower,-0.1067,0.5659,
1779964637.341,pose,robot1,leader,0.6810,0.3260,
1779964637.342,pose,robot2,follower,-0.1078,0.5572,
1779964637.376,pose,robot1,leader,0.6887,0.3301,
1779964637.377,pose,robot2,follower,-0.1088,0.5485,
1779964637.411,pose,robot1,leader,0.6964,0.3341,
1779964637.411,pose,robot2,follower,-0.1097,0.5398,
1779964637.414,role,robot1,leader,0.6964,0.3341,leader
1779964637.414,role,robot2,follower,-0.1097,0.5398,follower
1779964637.414,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": 0.6}, ""role"": ""leader"", ""x"": 0.6964434386849089, ""y"": 0.334141621053242}, ""robot2"": {""last_goal"": {""x"": -0.011010760478251003, ""y"": -0.03936682073410536}, ""role"": ""follower"", ""x"": -0.10974263033557516, ""y"": 0.539846471512788}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964637.4134274, ""target"": {""x"": 1.2, ""y"": 0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964637.446,pose,robot1,leader,0.7042,0.3382,
1779964637.446,pose,robot2,follower,-0.1106,0.5311,
1779964637.481,pose,robot1,leader,0.7119,0.3423,
1779964637.481,pose,robot2,follower,-0.1115,0.5224,
1779964637.517,pose,robot1,leader,0.7197,0.3464,
1779964637.517,pose,robot2,follower,-0.1123,0.5137,
1779964637.552,pose,robot1,leader,0.7274,0.3505,
1779964637.552,pose,robot2,follower,-0.1130,0.5050,
1779964637.587,pose,robot1,leader,0.7351,0.3546,
1779964637.587,pose,robot2,follower,-0.1135,0.4963,
1779964637.622,pose,robot1,leader,0.7429,0.3586,
1779964637.622,pose,robot2,follower,-0.1139,0.4875,
1779964637.657,pose,robot1,leader,0.7506,0.3627,
1779964637.657,pose,robot2,follower,-0.1141,0.4788,
1779964637.691,pose,robot1,leader,0.7584,0.3668,
1779964637.691,pose,robot2,follower,-0.1142,0.4700,
1779964637.726,pose,robot1,leader,0.7661,0.3709,
1779964637.726,pose,robot2,follower,-0.1141,0.4613,
1779964637.761,pose,robot1,leader,0.7738,0.3750,
1779964637.761,pose,robot2,follower,-0.1139,0.4525,
1779964637.796,pose,robot1,leader,0.7816,0.3791,
1779964637.797,pose,robot2,follower,-0.1135,0.4438,
1779964637.831,pose,robot2,follower,-0.1131,0.4350,
1779964637.831,pose,robot1,leader,0.7893,0.3831,
1779964637.866,pose,robot1,leader,0.7970,0.3872,
1779964637.867,pose,robot2,follower,-0.1125,0.4263,
1779964637.901,pose,robot1,leader,0.8048,0.3913,
1779964637.902,pose,robot2,follower,-0.1119,0.4176,
1779964637.906,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964637.9052646, ""target"": [1.2, 0.6], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964637.914,role,robot1,leader,0.8048,0.3913,leader
1779964637.914,role,robot2,follower,-0.1119,0.4176,follower
1779964637.914,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": 0.6}, ""role"": ""leader"", ""x"": 0.8047853581282529, ""y"": 0.3913104794921453}, ""robot2"": {""last_goal"": {""x"": 0.09735442738976963, ""y"": 0.017757968813280678}, ""role"": ""follower"", ""x"": -0.11185781495701744, ""y"": 0.417590896695502}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964637.9134245, ""target"": {""x"": 1.2, ""y"": 0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964637.937,pose,robot1,leader,0.8125,0.3954,
1779964637.937,pose,robot2,follower,-0.1111,0.4089,
1779964637.972,pose,robot2,follower,-0.1103,0.4002,
1779964637.972,pose,robot1,leader,0.8203,0.3995,
1779964638.006,pose,robot1,leader,0.8280,0.4036,
1779964638.006,pose,robot2,follower,-0.1093,0.3915,
1779964638.041,pose,robot1,leader,0.8357,0.4076,
1779964638.041,pose,robot2,follower,-0.1091,0.3890,
1779964638.076,pose,robot1,leader,0.8435,0.4117,
1779964638.076,pose,robot2,follower,-0.1091,0.3890,
1779964638.111,pose,robot2,follower,-0.1091,0.3890,
1779964638.111,pose,robot1,leader,0.8512,0.4158,
1779964638.146,pose,robot1,leader,0.8590,0.4199,
1779964638.146,pose,robot2,follower,-0.1091,0.3890,
1779964638.181,pose,robot1,leader,0.8667,0.4240,
1779964638.182,pose,robot2,follower,-0.1091,0.3890,
1779964638.217,pose,robot1,leader,0.8744,0.4281,
1779964638.217,pose,robot2,follower,-0.1091,0.3890,
1779964638.251,pose,robot2,follower,-0.1068,0.3805,
1779964638.251,pose,robot1,leader,0.8822,0.4322,
1779964638.286,pose,robot1,leader,0.8899,0.4362,
1779964638.286,pose,robot2,follower,-0.1043,0.3721,
