stamp,event,robot,role,x,y,raw
1779964667.238,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.8, ""y"": 0.2}, ""role"": ""leader"", ""x"": 0.4716318969255394, ""y"": 0.04238801805651762}, ""robot2"": {""last_goal"": {""x"": -0.3227956631545118, ""y"": -0.051871473695011716}, ""role"": ""follower"", ""x"": -0.0254573285146889, ""y"": 0.9046664487708823}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964667.2376373, ""target"": {""x"": 1.8, ""y"": 0.2}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964667.269,pose,robot1,leader,0.4803,0.0434,
1779964667.269,pose,robot2,follower,-0.0282,0.8964,
1779964667.304,pose,robot2,follower,-0.0311,0.8881,
1779964667.304,pose,robot1,leader,0.4890,0.0444,
1779964667.339,pose,robot1,leader,0.4977,0.0454,
1779964667.339,pose,robot2,follower,-0.0340,0.8798,
1779964667.374,pose,robot1,leader,0.5064,0.0465,
1779964667.374,pose,robot2,follower,-0.0369,0.8716,
1779964667.409,pose,robot1,leader,0.5151,0.0475,
1779964667.409,pose,robot2,follower,-0.0397,0.8633,
1779964667.444,pose,robot1,leader,0.5238,0.0485,
1779964667.444,pose,robot2,follower,-0.0426,0.8551,
1779964667.479,pose,robot1,leader,0.5325,0.0495,
1779964667.479,pose,robot2,follower,-0.0455,0.8468,
1779964667.514,pose,robot1,leader,0.5412,0.0505,
1779964667.514,pose,robot2,follower,-0.0483,0.8385,
1779964667.549,pose,robot1,leader,0.5498,0.0516,
1779964667.549,pose,robot2,follower,-0.0511,0.8302,
1779964667.584,pose,robot1,leader,0.5585,0.0526,
1779964667.584,pose,robot2,follower,-0.0539,0.8219,
1779964667.619,pose,robot1,leader,0.5672,0.0536,
1779964667.619,pose,robot2,follower,-0.0567,0.8136,
1779964667.654,pose,robot2,follower,-0.0594,0.8053,
1779964667.654,pose,robot1,leader,0.5759,0.0546,
1779964667.689,pose,robot1,leader,0.5846,0.0557,
1779964667.689,pose,robot2,follower,-0.0622,0.7970,
1779964667.724,pose,robot1,leader,0.5933,0.0567,
1779964667.724,pose,robot2,follower,-0.0649,0.7887,
1779964667.738,role,robot1,leader,0.5933,0.0567,leader
1779964667.738,role,robot2,follower,-0.0649,0.7887,follower
1779964667.738,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.8, ""y"": 0.2}, ""role"": ""leader"", ""x"": 0.5932941053797465, ""y"": 0.05669028680762793}, ""robot2"": {""last_goal"": {""x"": -0.20112320119546867, ""y"": -0.03765558227936969}, ""role"": ""follower"", ""x"": -0.0648997344710515, ""y"": 0.7886929087308039}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964667.7376728, ""target"": {""x"": 1.8, ""y"": 0.2}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964667.759,pose,robot1,leader,0.6020,0.0577,
1779964667.759,pose,robot2,follower,-0.0676,0.7804,
1779964667.794,pose,robot1,leader,0.6107,0.0587,
1779964667.794,pose,robot2,follower,-0.0703,0.7721,
1779964667.829,pose,robot1,leader,0.6194,0.0598,
1779964667.829,pose,robot2,follower,-0.0730,0.7637,
1779964667.864,pose,robot1,leader,0.6281,0.0608,
1779964667.864,pose,robot2,follower,-0.0757,0.7554,
